FECHA;ACTIVIDAD;TERRITORIAL;SERVICIO;IDIOMA;OFRECIDAS;ATENDIDAS;ABANDONADAS;DESCONECTADAS;AHT;NDA;PREVISION;DESV. OFRECIDAS VS PREVISION
13/09/2024;Cita previa;Andalucía;Citas;Inglés;51;34;6;11;00:04:58;66,67%;;0,00%
13/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
13/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;702;661;28;13;00:04:21;94,16%;644,3734896;8,94%
13/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;15;7;2;6;00:03:57;46,67%;;0,00%
13/09/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
13/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2289;2203;71;15;00:03:57;96,24%;2251,263443;1,68%
13/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;1;0;0;00:03:10;100,00%;;0,00%
13/09/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
13/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;632;584;36;12;00:04:18;92,41%;623,020001;1,44%
13/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
13/09/2024;Cita previa;Mediterráneo;Citas;Castellano;2037;1918;97;22;00:03:57;94,16%;2034,008948;0,15%
13/09/2024;Cita previa;Mediterráneo;Citas;Catalán;168;163;5;0;00:04:17;97,02%;;0,00%
13/09/2024;Cita previa;Mediterráneo;Citas;Inglés;9;9;0;0;00:03:40;100,00%;;0,00%
13/09/2024;Cita previa;Mediterráneo;Contingencia;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
13/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;795;738;43;14;00:04:09;92,83%;695,7822555;14,26%
13/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;14;13;1;0;00:04:09;92,86%;;0,00%
13/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;6;5;0;1;00:06:11;83,33%;;0,00%
13/09/2024;Vithas 900;Global;Información;Castellano;36;36;0;0;00:02:08;100,00%;37,27274809;-3,41%
16/09/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/09/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/09/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,706992776;-100,00%
16/09/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,353496388;-100,00%
16/09/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,412412453;-100,00%
16/09/2024;Cita previa;Andalucía;Citas;Castellano;4289;3742;380;167;00:03:56;87,25%;4864,471046;-11,83%
16/09/2024;Cita previa;Andalucía;Citas;Inglés;88;78;7;3;00:04:03;88,64%;;0,00%
16/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1005;938;61;6;00:04:13;93,33%;1250,397752;-19,63%
16/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;29;18;5;6;00:03:54;62,07%;;0,00%
16/09/2024;Cita previa;Área Privada;Otros;Castellano;1;1;0;0;00:12:29;100,00%;;0,00%
16/09/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;4261;3831;302;128;00:03:56;89,91%;4218,177121;1,02%
16/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;6;6;0;0;00:02:32;100,00%;;0,00%
16/09/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;941;881;40;20;00:04:26;93,62%;1163,709569;-19,14%
16/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;0;1;0;00:00:00;0,00%;;0,00%
16/09/2024;Cita previa;Mediterráneo;Citas;Castellano;3851;3387;346;118;00:04:01;87,95%;3976,011308;-3,14%
16/09/2024;Cita previa;Mediterráneo;Citas;Catalán;321;308;13;0;00:03:51;95,95%;;0,00%
16/09/2024;Cita previa;Mediterráneo;Citas;Inglés;27;27;0;0;00:03:57;100,00%;;0,00%
16/09/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1221;1144;67;10;00:04:04;93,69%;1349,338449;-9,51%
16/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;26;26;0;0;00:03:21;100,00%;;0,00%
16/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;5;2;1;2;00:01:06;40,00%;;0,00%
16/09/2024;Vithas 900;Global;Información;Castellano;65;61;4;0;00:04:10;93,85%;56,44158997;15,16%
17/09/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/09/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/09/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,617507055;-100,00%
17/09/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,308753528;-100,00%
17/09/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,360212449;-100,00%
17/09/2024;Cita previa;Andalucía;Citas;Castellano;3367;3201;141;25;00:03:55;95,07%;3769,650169;-10,68%
17/09/2024;Cita previa;Andalucía;Citas;Inglés;73;68;3;2;00:04:03;93,15%;;0,00%
17/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;976;938;36;2;00:04:24;96,11%;972,1987452;0,39%
17/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;21;12;5;4;00:05:18;57,14%;;0,00%
17/09/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3392;3264;111;17;00:03:54;96,23%;3288,342566;3,15%
17/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;4;4;0;0;00:02:25;100,00%;;0,00%
17/09/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;867;788;49;30;00:04:35;90,89%;911,3645085;-4,87%
17/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;0;1;0;00:00:00;0,00%;;0,00%
17/09/2024;Cita previa;Mediterráneo;Citas;Castellano;3092;2941;134;17;00:04:01;95,12%;3332,11457;-7,21%
17/09/2024;Cita previa;Mediterráneo;Citas;Catalán;229;222;7;0;00:03:49;96,94%;;0,00%
17/09/2024;Cita previa;Mediterráneo;Citas;Inglés;8;5;2;1;00:05:44;62,50%;;0,00%
17/09/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1081;1023;48;10;00:04:05;94,63%;1164,452006;-7,17%
17/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;29;28;0;1;00:03:06;96,55%;;0,00%
17/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;0;2;0;00:00:00;0,00%;;0,00%
17/09/2024;Vithas 900;Global;Información;Castellano;61;58;3;0;00:02:54;95,08%;49,29764659;23,74%
18/09/2024;Campaña Mutua;Global;Información;Castellano;4;4;0;0;00:01:28;100,00%;;0,00%
18/09/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
18/09/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,557172548;-100,00%
18/09/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,278586274;-100,00%
18/09/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,32501732;-100,00%
18/09/2024;Cita previa;Andalucía;Citas;Castellano;3206;2885;229;92;00:03:45;89,99%;3514,418577;-8,78%
18/09/2024;Cita previa;Andalucía;Citas;Inglés;50;47;2;1;00:03:14;94,00%;;0,00%
18/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
18/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;926;895;28;3;00:04:03;96,65%;906,4985433;2,15%
18/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;24;12;7;5;00:03:21;50,00%;;0,00%
18/09/2024;Cita previa;Área Privada;Vithas PRI;Castellano;1;1;0;0;00:04:10;100,00%;;0,00%
18/09/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
18/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3446;3202;172;72;00:03:48;92,92%;3052,001378;12,91%
18/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;3;2;0;1;00:06:33;66,67%;;0,00%
18/09/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
18/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;829;787;39;3;00:04:14;94,93%;844,5073077;-1,84%
18/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
18/09/2024;Cita previa;Mediterráneo;Citas;Castellano;2968;2665;220;83;00:03:45;89,79%;2969,535183;-0,05%
18/09/2024;Cita previa;Mediterráneo;Citas;Catalán;214;205;8;1;00:03:58;95,79%;;0,00%
18/09/2024;Cita previa;Mediterráneo;Citas;Inglés;10;6;3;1;00:02:12;60,00%;;0,00%
18/09/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
18/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1061;974;72;15;00:03:52;91,80%;1031,225327;2,89%
18/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;30;28;2;0;00:04:27;93,33%;;0,00%
18/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;4;3;0;1;00:01:57;75,00%;;0,00%
18/09/2024;Vithas 900;Global;Información;Castellano;59;56;3;0;00:03:13;94,92%;44,48094173;32,64%
19/09/2024;Campaña Mutua;Global;Información;Castellano;4;0;4;0;00:00:00;0,00%;;0,00%
19/09/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
19/09/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,505233045;-100,00%
19/09/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,252616523;-100,00%
19/09/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,294719276;-100,00%
19/09/2024;Cita previa;Andalucía;Citas;Castellano;3054;2908;117;29;00:03:50;95,22%;3085,09525;-1,01%
19/09/2024;Cita previa;Andalucía;Citas;Inglés;48;47;1;0;00:03:08;97,92%;;0,00%
19/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
19/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;907;866;34;7;00:04:14;95,48%;800,031334;13,37%
19/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;25;17;5;3;00:04:05;68,00%;;0,00%
19/09/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
19/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2906;2792;95;19;00:03:51;96,08%;2751,770665;5,60%
19/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;0;1;0;00:00:00;0,00%;;0,00%
19/09/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
19/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;822;793;21;8;00:04:04;96,47%;761,3906908;7,96%
19/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;0;1;0;00:00:00;0,00%;;0,00%
19/09/2024;Cita previa;Mediterráneo;Citas;Castellano;2785;2654;113;18;00:03:53;95,30%;2648,508662;5,15%
19/09/2024;Cita previa;Mediterráneo;Citas;Catalán;194;191;3;0;00:03:48;98,45%;;0,00%
19/09/2024;Cita previa;Mediterráneo;Citas;Inglés;15;13;2;0;00:03:36;86,67%;;0,00%
19/09/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
19/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;959;904;48;7;00:04:10;94,26%;919,9282035;4,25%
19/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;31;31;0;0;00:04:20;100,00%;;0,00%
19/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;1;1;0;0;00:13:11;100,00%;;0,00%
19/09/2024;Vithas 900;Global;Información;Castellano;60;57;3;0;00:03:06;95,00%;40,33443812;48,76%
20/09/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/09/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/09/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,489114499;-100,00%
20/09/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,24455725;-100,00%
20/09/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,285316791;-100,00%
20/09/2024;Cita previa;Andalucía;Citas;Castellano;2585;2457;102;26;00:03:49;95,05%;2589,023966;-0,16%
20/09/2024;Cita previa;Andalucía;Citas;Inglés;65;50;8;7;00:02:53;76,92%;;0,00%
20/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;768;728;30;10;00:04:04;94,79%;675,0579415;13,77%
20/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;15;9;2;4;00:03:22;60,00%;;0,00%
20/09/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2477;2357;96;24;00:03:48;95,16%;2358,466464;5,03%
20/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;2;1;0;1;00:00:56;50,00%;;0,00%
20/09/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;651;619;24;8;00:04:06;95,08%;652,6876201;-0,26%
20/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;0;1;0;00:00:00;0,00%;;0,00%
20/09/2024;Cita previa;Mediterráneo;Citas;Castellano;2143;2065;64;14;00:03:47;96,36%;2130,866517;0,57%
20/09/2024;Cita previa;Mediterráneo;Citas;Catalán;140;139;1;0;00:03:30;99,29%;;0,00%
20/09/2024;Cita previa;Mediterráneo;Citas;Inglés;24;17;4;3;00:03:26;70,83%;;0,00%
20/09/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;870;813;44;13;00:04:04;93,45%;728,9147438;19,36%
20/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;23;22;1;0;00:04:09;95,65%;;0,00%
20/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;12;9;1;2;00:03:00;75,00%;;0,00%
20/09/2024;Vithas 900;Global;Información;Castellano;49;48;1;0;00:03:28;97,96%;39,04764086;25,49%
23/09/2024;Campaña Mutua;Global;Información;Castellano;1;1;0;0;00:02:31;100,00%;;0,00%
23/09/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/09/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,728669442;-100,00%
23/09/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,364334721;-100,00%
23/09/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,425057174;-100,00%
23/09/2024;Cita previa;Andalucía;Citas;Castellano;4461;4139;249;73;00:03:43;92,78%;5013,617564;-11,02%
23/09/2024;Cita previa;Andalucía;Citas;Inglés;88;78;4;6;00:03:25;88,64%;;0,00%
23/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;966;933;29;4;00:04:16;96,58%;1288,735419;-25,04%
23/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;22;18;2;2;00:04:27;81,82%;;0,00%
23/09/2024;Cita previa;Área Privada;Vithas PRI;Castellano;3;3;0;0;00:03:27;100,00%;;0,00%
23/09/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;4194;3885;230;79;00:03:45;92,63%;4347,508023;-3,53%
23/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;10;8;0;2;00:03:22;80,00%;;0,00%
23/09/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;923;885;31;7;00:03:56;95,88%;1199,389343;-23,04%
23/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
23/09/2024;Cita previa;Mediterráneo;Citas;Castellano;3690;3469;185;36;00:03:43;94,01%;4097,917315;-9,95%
23/09/2024;Cita previa;Mediterráneo;Citas;Catalán;306;285;19;2;00:03:49;93,14%;;0,00%
23/09/2024;Cita previa;Mediterráneo;Citas;Inglés;16;12;0;4;00:07:10;75,00%;;0,00%
23/09/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1223;1166;49;8;00:03:51;95,34%;1390,709675;-12,06%
23/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;33;33;0;0;00:03:29;100,00%;;0,00%
23/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
23/09/2024;Vithas 900;Global;Información;Castellano;76;76;0;0;00:03:10;100,00%;58,17211042;30,65%
24/09/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/09/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/09/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,609864641;-100,00%
24/09/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,304932321;-100,00%
24/09/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,355754374;-100,00%
24/09/2024;Cita previa;Andalucía;Citas;Castellano;3418;3229;154;35;00:03:47;94,47%;3722,996082;-8,19%
24/09/2024;Cita previa;Andalucía;Citas;Inglés;79;75;3;1;00:04:17;94,94%;;0,00%
24/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;981;950;27;4;00:04:23;96,84%;960,1665825;2,17%
24/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;11;11;0;0;00:06:04;100,00%;;0,00%
24/09/2024;Cita previa;Área Privada;Vithas PRI;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
24/09/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3397;3224;150;23;00:03:42;94,91%;3247,645257;4,60%
24/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;1;0;0;00:00:23;100,00%;;0,00%
24/09/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;791;766;19;6;00:04:17;96,84%;900,0852448;-12,12%
24/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;2;1;1;0;00:12:04;50,00%;;0,00%
24/09/2024;Cita previa;Mediterráneo;Citas;Castellano;3269;3105;135;29;00:03:48;94,98%;3290,875529;-0,66%
24/09/2024;Cita previa;Mediterráneo;Citas;Catalán;211;193;16;2;00:03:20;91,47%;;0,00%
24/09/2024;Cita previa;Mediterráneo;Citas;Inglés;11;11;0;0;00:05:06;100,00%;;0,00%
24/09/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1034;979;44;11;00:04:00;94,68%;1150,040472;-10,09%
24/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;22;21;0;1;00:03:17;95,45%;;0,00%
24/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;1;1;0;00:11:47;50,00%;;0,00%
24/09/2024;Vithas 900;Global;Información;Castellano;51;51;0;0;00:03:17;100,00%;48,6875272;4,75%
25/09/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/09/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/09/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,582245312;-100,00%
25/09/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,291122656;-100,00%
25/09/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,339643099;-100,00%
25/09/2024;Cita previa;Andalucía;Citas;Castellano;3421;3221;142;58;00:03:45;94,15%;3672,567413;-6,85%
25/09/2024;Cita previa;Andalucía;Citas;Inglés;61;54;5;2;00:03:21;88,52%;;0,00%
25/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;970;922;41;7;00:04:15;95,05%;947,2909778;2,40%
25/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;16;11;2;3;00:03:23;68,75%;;0,00%
25/09/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3127;2975;138;14;00:03:52;95,14%;3189,34144;-1,95%
25/09/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;3;0;2;1;00:00:00;0,00%;;0,00%
25/09/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;817;782;33;2;00:04:14;95,72%;882,5101366;-7,42%
25/09/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;2;2;0;0;00:16:03;100,00%;;0,00%
25/09/2024;Cita previa;Mediterráneo;Citas;Castellano;2958;2774;145;39;00:03:49;93,78%;3103,164266;-4,68%
25/09/2024;Cita previa;Mediterráneo;Citas;Catalán;227;221;6;0;00:03:56;97,36%;;0,00%
25/09/2024;Cita previa;Mediterráneo;Citas;Inglés;15;11;2;2;00:04:23;73,33%;;0,00%
25/09/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1024;966;44;14;00:04:02;94,34%;1077,630467;-4,98%
25/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;45;43;1;1;00:04:26;95,56%;;0,00%
25/09/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;6;3;3;0;00:03:37;50,00%;;0,00%
25/09/2024;Vithas 900;Global;Información;Castellano;63;61;2;0;00:03:35;96,83%;46,48258411;35,53%
27/09/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
27/09/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
27/09/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,464658774;-100,00%
27/09/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,232329387;-100,00%
27/09/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,271050952;-100,00%
27/09/2024;Cita previa;Andalucía;Citas;Castellano;1813;1610;198;5;00:03:54;88,80%;2459,572768;-26,29%
27/09/2024;Cita previa;Andalucía;Citas;Inglés;19;14;2;3;00:05:08;73,68%;;0,00%
27/09/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
27/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;686;565;114;7;00:04:11;82,36%;641,3050444;6,97%
27/09/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;5;1;4;0;00:00:53;20,00%;;0,00%
